"model","node","Parameter","Cohens_f_partial","CI","CI_low","CI_high","tract"
"63",64,"intervention",0.234088251141827,0.9,0,0.398527303427545,"Left_ILF"
"63",64,"mean_RMSt",0.103350735473846,0.9,0,0.249584938429564,"Left_ILF"
"63",64,"timeintervention",0.0230541352942002,0.9,0,0,"Left_ILF"
"64",65,"time",0.289872546873857,0.9,0.0966054202112705,0.480760131193334,"Left_ILF"
"64",65,"intervention",0.212648523085856,0.9,0,0.374428277293759,"Left_ILF"
"64",65,"mean_RMSt",0.103387482127815,0.9,0,0.250193039806034,"Left_ILF"
"64",65,"timeintervention",0.014833465538664,0.9,0,0,"Left_ILF"
"65",66,"time",0.296649258008952,0.9,0.103502819665027,0.487562120676413,"Left_ILF"
"65",66,"intervention",0.206396485232952,0.9,0,0.367125115861523,"Left_ILF"
"65",66,"mean_RMSt",0.107417511920082,0.9,0,0.255017403592998,"Left_ILF"
"65",66,"timeintervention",0.0119213525358409,0.9,0,0,"Left_ILF"
"66",67,"time",0.308007560710392,0.9,0.114272383688824,0.499601637581051,"Left_ILF"
"66",67,"intervention",0.215695209523808,0.9,0,0.377310100422551,"Left_ILF"
"66",67,"mean_RMSt",0.1161979441576,0.9,0,0.265027035064972,"Left_ILF"
"66",67,"timeintervention",0.0307784207798527,0.9,0,0,"Left_ILF"
"67",68,"time",0.31637390914794,0.9,0.121649786496903,0.508954890410203,"Left_ILF"
"67",68,"intervention",0.224559454362976,0.9,0,0.336474755481866,"Left_ILF"
"67",68,"mean_RMSt",0.128724085760103,0.9,0,0.2787005313247,"Left_ILF"
"67",68,"timeintervention",0.0593485684862398,0.9,0,0.160339076229927,"Left_ILF"
"68",69,"time",0.332829272940838,0.9,0.136869257611995,0.526603038182763,"Left_ILF"
"68",69,"intervention",0.229344067355529,0.9,0,0.392940998986103,"Left_ILF"
"68",69,"mean_RMSt",0.136987535585177,0.9,0,0.287606896898379,"Left_ILF"
"68",69,"timeintervention",0.0746704979098221,0.9,0,0.199128429175361,"Left_ILF"
"69",70,"time",0.323058180972247,0.9,0.126987362386266,0.51695063630056,"Left_ILF"
"69",70,"intervention",0.231188156955933,0.9,0,0.395482827745519,"Left_ILF"
"69",70,"mean_RMSt",0.141513623452788,0.9,0,0.291495026145716,"Left_ILF"
"69",70,"timeintervention",0.105970094996342,0.9,0,0.158783169042839,"Left_ILF"
"7",8,"time",0.159757695170472,0.9,0,0.352823907618466,"Left_ILF"
"7",8,"intervention",0.145443503783125,0.9,0,0.303063951684609,"Left_ILF"
"7",8,"mean_RMSt",0.0843791011210402,0.9,0,0.225377923141417,"Left_ILF"
"7",8,"timeintervention",0.125070413536165,0.9,0,0.281940766294287,"Left_ILF"
"70",71,"time",0.286828008847063,0.9,0.0917430527593469,0.479300973510466,"Left_ILF"
"70",71,"intervention",0.225738971781504,0.9,0,0.389722894564521,"Left_ILF"
"70",71,"mean_RMSt",0.130187344037108,0.9,0,0.278318914656182,"Left_ILF"
"70",71,"timeintervention",0.143555594525118,0.9,0,0.303166982028354,"Left_ILF"
"71",72,"time",0.242891401705441,0.9,0.0415283443769966,0.433720976746486,"Left_ILF"
"71",72,"intervention",0.216077973374239,0.9,0,0.32376629816082,"Left_ILF"
"71",72,"mean_RMSt",0.112468287356099,0.9,0,0.259387779312312,"Left_ILF"
"71",72,"timeintervention",0.196591418759381,0.9,0,0.36485478722739,"Left_ILF"
"72",73,"time",0.201708361592321,0.9,0,0.391760709725435,"Left_ILF"
"72",73,"intervention",0.192411878554566,0.9,0,0.352554999558997,"Left_ILF"
"72",73,"mean_RMSt",0.0902245857921558,0.9,0,0.236955488237204,"Left_ILF"
"72",73,"timeintervention",0.244194609497269,0.9,0,0.417713778737333,"Left_ILF"
"73",74,"time",0.168317677643074,0.9,0,0.358378124431926,"Left_ILF"
"73",74,"intervention",0.1646847817579,0.9,0,0.321032420342148,"Left_ILF"
"73",74,"mean_RMSt",0.0727000699110411,0.9,0,0.219812045052657,"Left_ILF"
"73",74,"timeintervention",0.258738249086835,0.9,0,0.433973427889353,"Left_ILF"
"74",75,"time",0.164100690753017,0.9,0,0.354847486315826,"Left_ILF"
"74",75,"intervention",0.135156021117225,0.9,0,0.285787305510613,"Left_ILF"
"74",75,"mean_RMSt",0.0498075897421463,0.9,0,0.0746305544211941,"Left_ILF"
"74",75,"timeintervention",0.244076994317489,0.9,0,0.41844025927385,"Left_ILF"
"75",76,"time",0.185503167263968,0.9,0,0.377513066556054,"Left_ILF"
"75",76,"intervention",0.105184276565142,0.9,0,0.157605716660613,"Left_ILF"
"75",76,"mean_RMSt",0.0135433713013165,0.9,0,0.12177839642546,"Left_ILF"
"75",76,"timeintervention",0.193824720615402,0.9,0,0.36309150431549,"Left_ILF"
"76",77,"time",0.203860537531278,0.9,0,0.396798363516872,"Left_ILF"
"76",77,"intervention",0.0809317064305133,0.9,0,0.208402194204703,"Left_ILF"
"76",77,"mean_RMSt",0.00827352562461964,0.9,0,0.077487585374357,"Left_ILF"
"76",77,"timeintervention",0.101552086042864,0.9,0,0.247505510362659,"Left_ILF"
"77",78,"time",0.213529700442004,0.9,0,0.407768045609997,"Left_ILF"
"77",78,"intervention",0.0557354329075665,0.9,0,0.150252052802196,"Left_ILF"
"77",78,"mean_RMSt",0.00102287001434872,0.9,0,0,"Left_ILF"
"77",78,"timeintervention",0.0328546059589185,0.9,0,0,"Left_ILF"
"78",79,"time",0.228682256440112,0.9,0,0.425017563724029,"Left_ILF"
"78",79,"intervention",0.0238712147311366,0.9,0,0,"Left_ILF"
"78",79,"mean_RMSt",0.0116575661201132,0.9,0,0.109926092647701,"Left_ILF"
"78",79,"timeintervention",0.0710109815487878,0.9,0,0.106401231826385,"Left_ILF"
"79",80,"time",0.256542968810029,0.9,0.0479361283009302,0.455588044634904,"Left_ILF"
"79",80,"intervention",0.0106271046384547,0.9,0,0,"Left_ILF"
"79",80,"mean_RMSt",0.00866820347511484,0.9,0,0.0817456200705037,"Left_ILF"
"79",80,"timeintervention",0.0947124073001078,0.9,0,0.141914907024538,"Left_ILF"
"8",9,"time",0.132092702680939,0.9,0,0.318466637845847,"Left_ILF"
"8",9,"intervention",0.114191606622449,0.9,0,0.171102094210934,"Left_ILF"
"8",9,"mean_RMSt",0.0571579138910601,0.9,0,0.194926308599718,"Left_ILF"
"8",9,"timeintervention",0.160595165641004,0.9,0,0.321717367404255,"Left_ILF"
"80",81,"time",0.281007003875222,0.9,0.0747660698787751,0.482810145976195,"Left_ILF"
"80",81,"intervention",0.045123223837654,0.9,0,0.105089757094929,"Left_ILF"
"80",81,"mean_RMSt",0.0170938750720941,0.9,0,0.140477630151738,"Left_ILF"
"80",81,"timeintervention",0.112824470225626,0.9,0,0.267850899922324,"Left_ILF"
"81",82,"time",0.302161639732429,0.9,0.0966779246097402,0.504701326837381,"Left_ILF"
"81",82,"intervention",0.0587129604306132,0.9,0,0.15897404720842,"Left_ILF"
"81",82,"mean_RMSt",0.0505447547511889,0.9,0,0.209358677253785,"Left_ILF"
"81",82,"timeintervention",0.120962802631247,0.9,0,0.279385211729869,"Left_ILF"
"82",83,"time",0.315504492443489,0.9,0.111344276508798,0.517119204585148,"Left_ILF"
"82",83,"intervention",0.061360795278988,0.9,0,0.0919416132706925,"Left_ILF"
"82",83,"mean_RMSt",0.085689407142066,0.9,0,0.245855554953054,"Left_ILF"
"82",83,"timeintervention",0.160172092197871,0.9,0,0.328685216288704,"Left_ILF"
"83",84,"time",0.307684308346651,0.9,0.105689582066547,0.507132267941234,"Left_ILF"
"83",84,"intervention",0.0604895648036103,0.9,0,0.164117572716681,"Left_ILF"
"83",84,"mean_RMSt",0.0962559033907443,0.9,0,0.252562652744954,"Left_ILF"
"83",84,"timeintervention",0.173227487943252,0.9,0,0.259560109877313,"Left_ILF"
"84",85,"time",0.28417194607718,0.9,0.0828226542197131,0.482111287177817,"Left_ILF"
"84",85,"intervention",0.0613192654062641,0.9,0,0.091879385858551,"Left_ILF"
"84",85,"mean_RMSt",0.0932851911908645,0.9,0,0.247108030364591,"Left_ILF"
"84",85,"timeintervention",0.180369071354098,0.9,0,0.270260895282828,"Left_ILF"
"85",86,"time",0.216286220675705,0.9,0,0.41349069490887,"Left_ILF"
"85",86,"intervention",0.0847791330692719,0.9,0,0.127031115881403,"Left_ILF"
"85",86,"mean_RMSt",0.0720942024727271,0.9,0,0.224446832727263,"Left_ILF"
"85",86,"timeintervention",0.190861253603795,0.9,0,0.363446195436274,"Left_ILF"
"86",87,"time",0.161900455061865,0.9,0,0.360387442157664,"Left_ILF"
"86",87,"intervention",0.121706428938047,0.9,0,0.27203256302566,"Left_ILF"
"86",87,"mean_RMSt",0.0429232934067354,0.9,0,0.192794603327496,"Left_ILF"
"86",87,"timeintervention",0.218739814150946,0.9,0,0.396563563487828,"Left_ILF"
"87",88,"time",0.133124062210066,0.9,0,0.332985839490677,"Left_ILF"
"87",88,"intervention",0.164225374909229,0.9,0,0.324418699249008,"Left_ILF"
"87",88,"mean_RMSt",0.00322271556271227,0.9,0,0,"Left_ILF"
"87",88,"timeintervention",0.253340905033403,0.9,0,0.436156964114242,"Left_ILF"
"88",89,"time",0.144687046956027,0.9,0,0.343157375930161,"Left_ILF"
"88",89,"intervention",0.178035761194951,0.9,0,0.33919637357634,"Left_ILF"
"88",89,"mean_RMSt",0.0203211315228613,0.9,0,0.149627481552075,"Left_ILF"
"88",89,"timeintervention",0.316896912027268,0.9,0.0435051475789281,0.503915618185968,"Left_ILF"
"89",90,"time",0.119376929338196,0.9,0,0.313618862838738,"Left_ILF"
"89",90,"intervention",0.186420066460242,0.9,0,0.34723758870711,"Left_ILF"
"89",90,"mean_RMSt",0.0302804774376007,0.9,0,0.171432794815476,"Left_ILF"
"89",90,"timeintervention",0.354181468285941,0.9,0.110315917710707,0.540804017390802,"Left_ILF"
"9",10,"time",0.0948517600955105,0.9,0,0.276721121078136,"Left_ILF"
"9",10,"intervention",0.10263910590246,0.9,0,0.24297394423996,"Left_ILF"
"9",10,"mean_RMSt",0.0538588083602672,0.9,0,0.190351466485219,"Left_ILF"
"9",10,"timeintervention",0.16740850959888,0.9,0,0.326815261080165,"Left_ILF"
"90",91,"time",0.125668434711679,0.9,0,0.318475681577288,"Left_ILF"
"90",91,"intervention",0.198137471537515,0.9,0,0.360009493746424,"Left_ILF"
"90",91,"mean_RMSt",0.0471131728874659,0.9,0,0.195527727465607,"Left_ILF"
"90",91,"timeintervention",0.377749178081305,0.9,0.140594475314116,0.56476973861653,"Left_ILF"
"91",92,"time",0.112775217660973,0.9,0,0.302697376699513,"Left_ILF"
"91",92,"intervention",0.203588482642833,0.9,0,0.365525546264783,"Left_ILF"
"91",92,"mean_RMSt",0.0470035650679358,0.9,0,0.191301648439985,"Left_ILF"
"91",92,"timeintervention",0.386392787116264,0.9,0.154132676243928,0.571802495285157,"Left_ILF"
"92",93,"time",0.100718351531403,0.9,0,0.286759950412252,"Left_ILF"
"92",93,"intervention",0.18429442255984,0.9,0,0.343004090713396,"Left_ILF"
"92",93,"mean_RMSt",0.0400943391530127,0.9,0,0.178153682378717,"Left_ILF"
"92",93,"timeintervention",0.336021426990959,0.9,0.100753344740902,0.514943331229781,"Left_ILF"
"93",94,"time",0.072862130852758,0.9,0,0.255816398572716,"Left_ILF"
"93",94,"intervention",0.152468080605138,0.9,0,0.306042052804406,"Left_ILF"
"93",94,"mean_RMSt",0.0607659490783815,0.9,0,0.201143292038702,"Left_ILF"
"93",94,"timeintervention",0.282461217930613,0.9,0,0.456231980088031,"Left_ILF"
"94",95,"time",0.00225183439645926,0.9,0,0,"Left_ILF"
"94",95,"intervention",0.150969237241446,0.9,0,0.304686380097219,"Left_ILF"
"94",95,"mean_RMSt",0.0784426356481875,0.9,0,0.219301530428896,"Left_ILF"
"94",95,"timeintervention",0.259408438086856,0.9,0,0.431606501472393,"Left_ILF"
"95",96,"time",0.0656326928327932,0.9,0,0.251915859067402,"Left_ILF"
"95",96,"intervention",0.152654831479913,0.9,0,0.228734511495134,"Left_ILF"
"95",96,"mean_RMSt",0.0632318699849291,0.9,0,0.205456247370311,"Left_ILF"
"95",96,"timeintervention",0.258730638455553,0.9,0,0.434566546054831,"Left_ILF"
"96",97,"time",0.10949676271559,0.9,0,0.304336613292789,"Left_ILF"
"96",97,"intervention",0.128863303739568,0.9,0,0.281346793196334,"Left_ILF"
"96",97,"mean_RMSt",0.0326884426091371,0.9,0,0.171459496060861,"Left_ILF"
"96",97,"timeintervention",0.309062154188301,0.9,0.0315892949077907,0.493592593153077,"Left_ILF"
"97",98,"time",0.166557966995766,0.9,0,0.365721716914338,"Left_ILF"
"97",98,"intervention",0.0960368954383374,0.9,0,0.236904154671543,"Left_ILF"
"97",98,"mean_RMSt",0.0318054668831828,0.9,0,0.171215784952705,"Left_ILF"
"97",98,"timeintervention",0.291463470131381,0.9,0,0.477564687526957,"Left_ILF"
"98",99,"time",0.18584150219587,0.9,0,0.384913733140396,"Left_ILF"
"98",99,"intervention",0.162165651641631,0.9,0,0.322262137748295,"Left_ILF"
"98",99,"mean_RMSt",0.0819232096834728,0.9,0,0.236111861251508,"Left_ILF"
"98",99,"timeintervention",0.206568181701872,0.9,0,0.38314254488381,"Left_ILF"
"1",2,"time",0.0428251971403305,0.9,0,0.213436028893799,"Right_ILF"
"1",2,"intervention",0.24789522325854,0.9,0,0.413340712975779,"Right_ILF"
"1",2,"mean_RMSt",0.015095638458456,0.9,0,0.122185449042892,"Right_ILF"
"1",2,"timeintervention",0.0468581465091644,0.9,0,0.115676579709955,"Right_ILF"
"10",11,"time",0.0721369413395358,0.9,0,0.254244718414717,"Right_ILF"
"10",11,"intervention",0.132193802327364,0.9,0,0.28391827198939,"Right_ILF"
"10",11,"mean_RMSt",0.060786382204049,0.9,0,0.198432438913116,"Right_ILF"
"10",11,"timeintervention",0.133281563708914,0.9,0,0.287380279004319,"Right_ILF"
"11",12,"time",0.0841120421190775,0.9,0,0.269731496826879,"Right_ILF"
"11",12,"intervention",0.108821382095127,0.9,0,0.253529201463371,"Right_ILF"
"11",12,"mean_RMSt",0.0591934694262445,0.9,0,0.198367487587863,"Right_ILF"
"11",12,"timeintervention",0.135171165154098,0.9,0,0.291428853280258,"Right_ILF"
"12",13,"time",0.0464983507068157,0.9,0,0.225510832425323,"Right_ILF"
"12",13,"intervention",0.0924406065234048,0.9,0,0.229480080068261,"Right_ILF"
"12",13,"mean_RMSt",0.0670311903964725,0.9,0,0.207918033379698,"Right_ILF"
"12",13,"timeintervention",0.183559946936641,0.9,0,0.350247917435954,"Right_ILF"
"13",14,"time",0.0257696177922733,0.9,0,0.183639212082907,"Right_ILF"
"13",14,"intervention",0.0708246023710449,0.9,0,0.189444000727251,"Right_ILF"
"13",14,"mean_RMSt",0.0674924873329735,0.9,0,0.209087639341106,"Right_ILF"
"13",14,"timeintervention",0.18674956488808,0.9,0,0.353720029245808,"Right_ILF"
"14",15,"time",0.0298636459888582,0.9,0,0.194731364099242,"Right_ILF"
"14",15,"intervention",0.0617579647544442,0.9,0,0.167567307387416,"Right_ILF"
"14",15,"mean_RMSt",0.0584257678326302,0.9,0,0.202628224017103,"Right_ILF"
"14",15,"timeintervention",0.180267156733188,0.9,0,0.346466016313395,"Right_ILF"
"15",16,"time",0.0432750712492986,0.9,0,0.222155331497879,"Right_ILF"
"15",16,"intervention",0.0602200456738301,0.9,0,0.162728223708643,"Right_ILF"
"15",16,"mean_RMSt",0.0674244333901019,0.9,0,0.217721374407337,"Right_ILF"
"15",16,"timeintervention",0.167113125323151,0.9,0,0.332125112413978,"Right_ILF"
"16",17,"time",0.072990055689478,0.9,0,0.109366631702923,"Right_ILF"
"16",17,"intervention",0.0760516184548684,0.9,0,0.194999985260106,"Right_ILF"
"16",17,"mean_RMSt",0.0757057606644566,0.9,0,0.230302944848891,"Right_ILF"
"16",17,"timeintervention",0.13480791011441,0.9,0,0.293189087701548,"Right_ILF"
"17",18,"time",0.0934522272060908,0.9,0,0.282695657136171,"Right_ILF"
"17",18,"intervention",0.104589630140191,0.9,0,0.156714712044481,"Right_ILF"
"17",18,"mean_RMSt",0.0561916324052522,0.9,0,0.206910590884187,"Right_ILF"
"17",18,"timeintervention",0.0775538764250529,0.9,0,0.205202575614396,"Right_ILF"
"18",19,"time",0.0917198095370126,0.9,0,0.278464408275329,"Right_ILF"
"18",19,"intervention",0.131281860706929,0.9,0,0.281018433286626,"Right_ILF"
"18",19,"mean_RMSt",0.0106606560807881,0.9,0,0.015973682817074,"Right_ILF"
"18",19,"timeintervention",0.0613497954733935,0.9,0,0.166283827712521,"Right_ILF"
"19",20,"time",0.0964971177042097,0.9,0,0.282727192154263,"Right_ILF"
"19",20,"intervention",0.146615171529959,0.9,0,0.299908005163367,"Right_ILF"
"19",20,"mean_RMSt",0.0128503666950731,0.9,0,0.114625481630558,"Right_ILF"
"19",20,"timeintervention",0.0791632367490189,0.9,0,0.201674711080102,"Right_ILF"
"2",3,"time",0.0110580444401295,0.9,0,0.106579392712415,"Right_ILF"
"2",3,"intervention",0.20954124866094,0.9,0,0.373004022792415,"Right_ILF"
"2",3,"mean_RMSt",0.0630014573502357,0.9,0,0.200379309711957,"Right_ILF"
"2",3,"timeintervention",0.0766074854635965,0.9,0,0.201245431940737,"Right_ILF"
"20",21,"time",0.107040874037465,0.9,0,0.294390071189462,"Right_ILF"
"20",21,"intervention",0.136067366575949,0.9,0,0.28758522248603,"Right_ILF"
"20",21,"mean_RMSt",0.0308007658605368,0.9,0,0.165978387170996,"Right_ILF"
"20",21,"timeintervention",0.0902281944723029,0.9,0,0.227903246269141,"Right_ILF"
"21",22,"time",0.122859761545565,0.9,0,0.312210306833604,"Right_ILF"
"21",22,"intervention",0.136137173020777,0.9,0,0.288222683234655,"Right_ILF"
"21",22,"mean_RMSt",0.0502337447639008,0.9,0,0.194889962793887,"Right_ILF"
"21",22,"timeintervention",0.0814587821154168,0.9,0,0.212834866340995,"Right_ILF"
"22",23,"time",0.134053721766025,0.9,0,0.325077287725494,"Right_ILF"
"22",23,"intervention",0.144420791636798,0.9,0,0.298727404432964,"Right_ILF"
"22",23,"mean_RMSt",0.0747646817428057,0.9,0,0.223923208023242,"Right_ILF"
"22",23,"timeintervention",0.092814657685577,0.9,0,0.233505636929342,"Right_ILF"
"23",24,"time",0.127819087552719,0.9,0,0.319846232520571,"Right_ILF"
"23",24,"intervention",0.16472807128258,0.9,0,0.32805082301716,"Right_ILF"
"23",24,"mean_RMSt",0.0962195591143379,0.9,0,0.247101801196893,"Right_ILF"
"23",24,"timeintervention",0.106615322415641,0.9,0,0.255545817149063,"Right_ILF"
"24",25,"time",0.0987055190834029,0.9,0,0.290648682909594,"Right_ILF"
"24",25,"intervention",0.171324916254575,0.9,0,0.33144291295114,"Right_ILF"
"24",25,"mean_RMSt",0.0864816515375258,0.9,0,0.236617918749734,"Right_ILF"
"24",25,"timeintervention",0.118552899649061,0.9,0,0.272868146328267,"Right_ILF"
"25",26,"time",0.0560745908338876,0.9,0,0.242373628162504,"Right_ILF"
"25",26,"intervention",0.179098472866972,0.9,0,0.340676905993637,"Right_ILF"
"25",26,"mean_RMSt",0.075119413880805,0.9,0,0.223594237143661,"Right_ILF"
"25",26,"timeintervention",0.145615847115067,0.9,0,0.307881467669756,"Right_ILF"
"26",27,"time",0.0222948158583732,0.9,0,0.174472834275626,"Right_ILF"
"26",27,"intervention",0.192926778891188,0.9,0,0.356153536563144,"Right_ILF"
"26",27,"mean_RMSt",0.0543181356683259,0.9,0,0.200844898987874,"Right_ILF"
"26",27,"timeintervention",0.16853806885026,0.9,0,0.335139302519135,"Right_ILF"
"27",28,"time",0.00718692053648239,0.9,0,0,"Right_ILF"
"27",28,"intervention",0.193942974056019,0.9,0,0.356843787772927,"Right_ILF"
"27",28,"mean_RMSt",0.0329154915790657,0.9,0,0.172090275923404,"Right_ILF"
"27",28,"timeintervention",0.181498747909668,0.9,0,0.349757136138566,"Right_ILF"
"28",29,"time",0.00044787089127553,0.9,0,0,"Right_ILF"
"28",29,"intervention",0.18898437962184,0.9,0,0.350989269479866,"Right_ILF"
"28",29,"mean_RMSt",0.00705253395329903,0.9,0,0.0598464094210927,"Right_ILF"
"28",29,"timeintervention",0.185043297281439,0.9,0,0.353392284994087,"Right_ILF"
"29",30,"time",0.00719743027722064,0.9,0,0,"Right_ILF"
"29",30,"intervention",0.180040896798019,0.9,0,0.340863011763811,"Right_ILF"
"29",30,"mean_RMSt",0.0197765747072007,0.9,0,0.142818005003864,"Right_ILF"
"29",30,"timeintervention",0.1998425720371,0.9,0,0.370111822666041,"Right_ILF"
"3",4,"time",0.0146205070082583,0.9,0,0.135579759173858,"Right_ILF"
"3",4,"intervention",0.131529783663034,0.9,0,0.283246613426749,"Right_ILF"
"3",4,"mean_RMSt",0.145673187375027,0.9,0,0.284765921055784,"Right_ILF"
"3",4,"timeintervention",0.118987448814618,0.9,0,0.269180811384707,"Right_ILF"
"30",31,"time",0.00780805659858159,0.9,0,0.0436322970550071,"Right_ILF"
"30",31,"intervention",0.171246620098414,0.9,0,0.330844314265903,"Right_ILF"
"30",31,"mean_RMSt",0.0419508609818179,0.9,0,0.184061984644627,"Right_ILF"
"30",31,"timeintervention",0.210626880332448,0.9,0,0.38213619438045,"Right_ILF"
"31",32,"time",0.000807309339697883,0.9,0,0,"Right_ILF"
"31",32,"intervention",0.152130462426251,0.9,0,0.308627054728904,"Right_ILF"
"31",32,"mean_RMSt",0.0662829733635426,0.9,0,0.212267803439736,"Right_ILF"
"31",32,"timeintervention",0.20373703393471,0.9,0,0.374550228718392,"Right_ILF"
"32",33,"time",0.00119622482562614,0.9,0,0,"Right_ILF"
"32",33,"intervention",0.137786517971106,0.9,0,0.291740377105486,"Right_ILF"
"32",33,"mean_RMSt",0.0945708018432524,0.9,0,0.241229092050162,"Right_ILF"
"32",33,"timeintervention",0.197617838686443,0.9,0,0.368190988043492,"Right_ILF"
"33",34,"time",0.00715031128090122,0.9,0,0,"Right_ILF"
"33",34,"intervention",0.131461976819611,0.9,0,0.284158498846814,"Right_ILF"
"33",34,"mean_RMSt",0.114443232476155,0.9,0,0.259703584750975,"Right_ILF"
"33",34,"timeintervention",0.196314634686867,0.9,0,0.366652968156238,"Right_ILF"
"34",35,"time",0.0342054407445556,0.9,0,0.206752868662293,"Right_ILF"
"34",35,"intervention",0.127284638890393,0.9,0,0.27904942294299,"Right_ILF"
"34",35,"mean_RMSt",0.126270535815569,0.9,0,0.270692308625733,"Right_ILF"
"34",35,"timeintervention",0.186213018130045,0.9,0,0.355002329134105,"Right_ILF"
"35",36,"time",0.0566324732711237,0.9,0,0.241377127042518,"Right_ILF"
"35",36,"intervention",0.125606481042333,0.9,0,0.277321507876755,"Right_ILF"
"35",36,"mean_RMSt",0.130757207129199,0.9,0,0.27347261147679,"Right_ILF"
"35",36,"timeintervention",0.166906234680217,0.9,0,0.332463486357832,"Right_ILF"
"36",37,"time",0.0765559793392432,0.9,0,0.264569833654552,"Right_ILF"
"36",37,"intervention",0.124054124012709,0.9,0,0.275696287866856,"Right_ILF"
