"model","node","fstat","pval","variable","tract"
"92",93,0.212853560168061,0.645296954016704,"mean_RMSt","leftILF"
"92",93,4.1948546797426,0.0187891672242247,"timeintervention","leftILF"
"93",94,0.420460358387798,0.518583092906487,"time","leftILF"
"93",94,0.945742265198457,0.392618411118061,"intervention","leftILF"
"93",94,0.50020903754174,0.480623193054682,"mean_RMSt","leftILF"
"93",94,3.0075745552271,0.0553754743129723,"timeintervention","leftILF"
"94",95,0.000400055097954675,0.98409277247868,"time","leftILF"
"94",95,0.921155419344263,0.402196344862425,"intervention","leftILF"
"94",95,0.837311095880744,0.36178558683149,"mean_RMSt","leftILF"
"94",95,2.52531035053911,0.0868153306194921,"timeintervention","leftILF"
"95",96,0.324389649362712,0.570676605236069,"time","leftILF"
"95",96,0.91139069579497,0.406190284765455,"intervention","leftILF"
"95",96,0.528604495104395,0.468479594655893,"mean_RMSt","leftILF"
"95",96,2.3957624213294,0.0983736341059604,"timeintervention","leftILF"
"96",97,0.853680455477069,0.358633908821219,"time","leftILF"
"96",97,0.631246492339159,0.534692940200215,"intervention","leftILF"
"96",97,0.131501107050192,0.717502715936065,"mean_RMSt","leftILF"
"96",97,3.23718972008836,0.0454213768001837,"timeintervention","leftILF"
"97",98,1.90669882834592,0.171804139781283,"time","leftILF"
"97",98,0.340629329474183,0.712433934211114,"intervention","leftILF"
"97",98,0.121815009986296,0.727683780451243,"mean_RMSt","leftILF"
"97",98,2.7768140796192,0.0695889993382386,"timeintervention","leftILF"
"98",99,2.38243183416224,0.12728182651628,"time","leftILF"
"98",99,0.993985049841494,0.374883487852732,"intervention","leftILF"
"98",99,0.761284922776187,0.384769906074021,"mean_RMSt","leftILF"
"98",99,1.40623472365592,0.252319414625961,"timeintervention","leftILF"
"1",2,0.152609701832597,0.69705215614117,"time","rightILF"
"1",2,2.48807425871053,0.0894013059419802,"intervention","rightILF"
"1",2,0.0322858621570152,0.857658425174224,"mean_RMSt","rightILF"
"1",2,0.0865185946129016,0.917205483410834,"timeintervention","rightILF"
"10",11,0.41575760562853,0.520908700389555,"time","rightILF"
"10",11,0.682924879253837,0.508125724123087,"intervention","rightILF"
"10",11,0.521313419378444,0.471476931313711,"mean_RMSt","rightILF"
"10",11,0.670375799270116,0.514535298975456,"timeintervention","rightILF"
"11",12,0.549858141952078,0.460610512366849,"time","rightILF"
"11",12,0.45956390899633,0.633266393212539,"intervention","rightILF"
"11",12,0.482279330042501,0.488562221957555,"mean_RMSt","rightILF"
"11",12,0.670826140583575,0.514391120783091,"timeintervention","rightILF"
"12",13,0.165170233659109,0.685576623876224,"time","rightILF"
"12",13,0.329117632948751,0.720565186228725,"intervention","rightILF"
"12",13,0.607688209872122,0.437021558476734,"mean_RMSt","rightILF"
"12",13,1.2161003928893,0.302382809221657,"timeintervention","rightILF"
"13",14,0.0508131649144325,0.822255267545001,"time","rightILF"
"13",14,0.194523701180702,0.823627059650014,"intervention","rightILF"
"13",14,0.609989881582736,0.436170172585483,"mean_RMSt","rightILF"
"13",14,1.26186526179137,0.289280112009031,"timeintervention","rightILF"
"14",15,0.0678567653981276,0.795186969434635,"time","rightILF"
"14",15,0.150126748963505,0.860844685205248,"intervention","rightILF"
"14",15,0.435913075574219,0.510290820261787,"mean_RMSt","rightILF"
"14",15,1.17285668760967,0.315308735496938,"timeintervention","rightILF"
"15",16,0.139948265405367,0.709391806987705,"time","rightILF"
"15",16,0.143862443673992,0.866232251690672,"intervention","rightILF"
"15",16,0.538512895315108,0.464499649937151,"mean_RMSt","rightILF"
"15",16,0.994331798081998,0.375048193141686,"timeintervention","rightILF"
"16",17,0.394578208026187,0.531834910915998,"time","rightILF"
"16",17,0.231029924179222,0.794244152458775,"intervention","rightILF"
"16",17,0.644683276473155,0.423713300049358,"mean_RMSt","rightILF"
"16",17,0.643507955208446,0.528490443877218,"timeintervention","rightILF"
"17",18,0.656017475500301,0.420527910822117,"time","rightILF"
"17",18,0.439362784347184,0.645986241094741,"intervention","rightILF"
"17",18,0.365956695780506,0.546399092053521,"mean_RMSt","rightILF"
"17",18,0.215726609325253,0.806476561410297,"timeintervention","rightILF"
"18",19,0.648769852355683,0.423029364289912,"time","rightILF"
"18",19,0.693798506210594,0.502636746895024,"intervention","rightILF"
"18",19,0.014196058422805,0.905350134306759,"mean_RMSt","rightILF"
"18",19,0.138064844198927,0.871267988574619,"timeintervention","rightILF"
"19",20,0.723698141906341,0.397546887545733,"time","rightILF"
"19",20,0.86312900568421,0.425715954427043,"intervention","rightILF"
"19",20,0.0212086647998113,0.884440257413361,"mean_RMSt","rightILF"
"19",20,0.231309361516706,0.794066880761181,"timeintervention","rightILF"
"2",3,0.0100774235720077,0.920281400908044,"time","rightILF"
"2",3,1.73580076319416,0.182907745601554,"intervention","rightILF"
"2",3,0.563485433305441,0.45410170447247,"mean_RMSt","rightILF"
"2",3,0.228735234485036,0.796071192776356,"timeintervention","rightILF"
"20",21,0.882627072230367,0.350419728426533,"time","rightILF"
"20",21,0.737492538234307,0.481548386450048,"intervention","rightILF"
"20",21,0.121454930139083,0.728034270213076,"mean_RMSt","rightILF"
"20",21,0.297708548237065,0.74341321566729,"timeintervention","rightILF"
"21",22,1.1416188427142,0.288708986057953,"time","rightILF"
"21",22,0.731554685425397,0.484393238839535,"intervention","rightILF"
"21",22,0.314587453714424,0.575885396741505,"mean_RMSt","rightILF"
"21",22,0.238384624131688,0.788520242311473,"timeintervention","rightILF"
"22",23,1.33742654583668,0.251187053588123,"time","rightILF"
"22",23,0.81819598823843,0.444955899936515,"intervention","rightILF"
"22",23,0.676083729777276,0.412556567019946,"mean_RMSt","rightILF"
"22",23,0.304870506913118,0.738182025830711,"timeintervention","rightILF"
"23",24,1.20213120076539,0.276471663765042,"time","rightILF"
"23",24,1.0577362181826,0.352170570561484,"intervention","rightILF"
"23",24,1.1011948601637,0.296131568921498,"mean_RMSt","rightILF"
"23",24,0.397874014899737,0.673255940759349,"timeintervention","rightILF"
"24",25,0.712639497461127,0.401321493876218,"time","rightILF"
"24",25,1.1340836858027,0.327011993748863,"intervention","rightILF"
"24",25,0.896693307818782,0.345574556157177,"mean_RMSt","rightILF"
"24",25,0.488529076258193,0.615618502333493,"timeintervention","rightILF"
"25",26,0.230315861430859,0.632719741654186,"time","rightILF"
"25",26,1.23386438390211,0.296861746750047,"intervention","rightILF"
"25",26,0.688381959201171,0.40833591980525,"mean_RMSt","rightILF"
"25",26,0.737160310912289,0.482172330460754,"timeintervention","rightILF"
"26",27,0.0365724190300547,0.848864962088357,"time","rightILF"
"26",27,1.43623931270246,0.244105289227606,"intervention","rightILF"
"26",27,0.361572445892438,0.548744914907303,"mean_RMSt","rightILF"
"26",27,0.991959702774076,0.376012615315959,"timeintervention","rightILF"
"27",28,0.00382374314084593,0.950859746171841,"time","rightILF"
"27",28,1.46077259958226,0.238360755384379,"intervention","rightILF"
"27",28,0.132761370967386,0.716213958602863,"mean_RMSt","rightILF"
"27",28,1.15799790616629,0.320032274823679,"timeintervention","rightILF"
"28",29,1.49431711211171e-05,0.996926006353015,"time","rightILF"
"28",29,1.39223423475941,0.254628695282443,"intervention","rightILF"
"28",29,0.00614419238292129,0.937648714337923,"mean_RMSt","rightILF"
"28",29,1.21111163264737,0.303966350512524,"timeintervention","rightILF"
"29",30,0.00386722644047268,0.95058009229727,"time","rightILF"
"29",30,1.26309455318465,0.288501491614938,"intervention","rightILF"
"29",30,0.0486614642589115,0.825770589800414,"mean_RMSt","rightILF"
"29",30,1.4149934909798,0.249706610317237,"timeintervention","rightILF"
"3",4,0.0169922021478982,0.896615557576073,"time","rightILF"
"3",4,0.674248881550372,0.512485425969634,"intervention","rightILF"
"3",4,2.98797563439415,0.0860770032630197,"mean_RMSt","rightILF"
"3",4,0.531503985213231,0.589915126757335,"timeintervention","rightILF"
"30",31,0.00455981259807483,0.94634285098214,"time","rightILF"
"30",31,1.14158801690194,0.324597454397265,"intervention","rightILF"
"30",31,0.220730435032011,0.63929974579588,"mean_RMSt","rightILF"
"30",31,1.57405554198348,0.214351184389867,"timeintervention","rightILF"
"31",32,4.86604490660768e-05,0.994452844013708,"time","rightILF"
"31",32,0.89868646168048,0.411294931601081,"intervention","rightILF"
"31",32,0.552030554436173,0.458876086253668,"mean_RMSt","rightILF"
"31",32,1.46977585933927,0.236906375992619,"timeintervention","rightILF"
"32",33,0.000106109840930451,0.991808829342884,"time","rightILF"
"32",33,0.731410739616953,0.484540422177171,"intervention","rightILF"
"32",33,1.12601050851696,0.290659247147537,"mean_RMSt","rightILF"
"32",33,1.37249178861399,0.260183044339762,"timeintervention","rightILF"
"33",34,0.00379911550594466,0.95101742627817,"time","rightILF"
"33",34,0.662370866149175,0.518553363323048,"intervention","rightILF"
"33",34,1.6805609443243,0.197176613425685,"mean_RMSt","rightILF"
"33",34,1.35556488472088,0.264451913099154,"timeintervention","rightILF"
"34",35,0.0871821243965502,0.768611717125301,"time","rightILF"
"34",35,0.618798510484878,0.541268777165926,"intervention","rightILF"
"34",35,2.07764239660853,0.151869746206662,"mean_RMSt","rightILF"
"34",35,1.22189561314117,0.300836558990189,"timeintervention","rightILF"
"35",36,0.239809755711754,0.625777251179651,"time","rightILF"
"35",36,0.59811468081322,0.552420634947167,"intervention","rightILF"
"35",36,2.28267914678622,0.133188944093861,"mean_RMSt","rightILF"
"35",36,0.98353462694907,0.379051064041846,"timeintervention","rightILF"
"36",37,0.440425949835256,0.508947857473526,"time","rightILF"
"36",37,0.579479505146973,0.562667842885926,"intervention","rightILF"
"36",37,2.15395401809176,0.144503074948052,"mean_RMSt","rightILF"
"36",37,0.75118526334064,0.475525760378934,"timeintervention","rightILF"
"37",38,0.601556736908618,0.440419168493384,"time","rightILF"
"37",38,0.565320885424863,0.570581959576894,"intervention","rightILF"
"37",38,2.05570507151174,0.153905827443186,"mean_RMSt","rightILF"
"37",38,0.595917913080989,0.553795975005203,"timeintervention","rightILF"
"38",39,0.91760337368983,0.341188791336927,"time","rightILF"
"38",39,0.555886753658543,0.575911413049338,"intervention","rightILF"
"38",39,1.98116812284584,0.161534809242439,"mean_RMSt","rightILF"
"38",39,0.500941482530198,0.608098361229039,"timeintervention","rightILF"
"39",40,1.34634997858251,0.249603513615948,"time","rightILF"
"39",40,0.558832131321387,0.574231210166393,"intervention","rightILF"
"39",40,1.68386228086292,0.196611863646615,"mean_RMSt","rightILF"
"39",40,0.390684404620663,0.678046689555631,"timeintervention","rightILF"
"4",5,0.0157030121892911,0.900600138930909,"time","rightILF"
"4",5,0.586013950841729,0.559013576423616,"intervention","rightILF"
"4",5,4.19672399189358,0.0423713418409487,"mean_RMSt","rightILF"
"4",5,0.421911490337993,0.657372454723586,"timeintervention","rightILF"
"40",41,2.11028128716878,0.150475442417447,"time","rightILF"
"40",41,0.668167352598774,0.515649373149992,"intervention","rightILF"
"40",41,1.09157313744853,0.297980211104614,"mean_RMSt","rightILF"
"40",41,0.279480709144592,0.757005436787348,"timeintervention","rightILF"
"41",42,3.1130872848287,0.0817151224239262,"time","rightILF"
"41",42,0.926235570329988,0.400464660923029,"intervention","rightILF"
"41",42,0.667251979487149,0.41544872820673,"mean_RMSt","rightILF"
"41",42,0.370699402390258,0.691575838676296,"timeintervention","rightILF"
"42",43,3.62114675253667,0.0608879349786559,"time","rightILF"
"42",43,1.20916327696395,0.304078120843729,"intervention","rightILF"
"42",43,0.557098482596823,0.456764385382671,"mean_RMSt","rightILF"
"42",43,0.699936351665436,0.500014698422371,"timeintervention","rightILF"
"43",44,3.64965309458599,0.059899823896062,"time","rightILF"
"43",44,1.60624367574767,0.20728058360259,"intervention","rightILF"
"43",44,0.318983198767791,0.573193598698619,"mean_RMSt","rightILF"
"43",44,1.11383233792653,0.333960999647416,"timeintervention","rightILF"
"44",45,3.42487331029964,0.0681068167462317,"time","rightILF"
"44",45,1.93986551951068,0.150613888296741,"intervention","rightILF"
"44",45,0.0483585071840392,0.826286630406635,"mean_RMSt","rightILF"
"44",45,1.35330668402303,0.26488058341328,"timeintervention","rightILF"
"45",46,3.25505082764117,0.0751103256816208,"time","rightILF"
"45",46,2.32949256516972,0.104033490428656,"intervention","rightILF"
"45",46,0.0517466704838526,0.820402147550278,"mean_RMSt","rightILF"
"45",46,1.42994267536683,0.245946462661864,"timeintervention","rightILF"
"46",47,3.24843805120702,0.0753665764032187,"time","rightILF"
"46",47,2.72661270580642,0.0715844498468662,"intervention","rightILF"
"46",47,0.32104637864979,0.571936803172287,"mean_RMSt","rightILF"
"46",47,1.30640428421251,0.276990030137456,"timeintervention","rightILF"
"47",48,3.4658859773968,0.0663961060813203,"time","rightILF"
"47",48,2.69877139996699,0.0734378737247382,"intervention","rightILF"
"47",48,0.575043734431604,0.449600309575901,"mean_RMSt","rightILF"
"47",48,1.08733359133843,0.342419398331225,"timeintervention","rightILF"
"48",49,4.41118276961282,0.0389042141614178,"time","rightILF"
"48",49,2.26648396084729,0.11030759161701,"intervention","rightILF"
"48",49,0.801543533775642,0.372234955280284,"mean_RMSt","rightILF"
"48",49,0.884690668964635,0.417126226958487,"timeintervention","rightILF"
"49",50,4.49393086814193,0.0371553938207537,"time","rightILF"
"49",50,1.8955042992412,0.156947055457357,"intervention","rightILF"
"49",50,1.00813445567927,0.317144161822758,"mean_RMSt","rightILF"
"49",50,0.802535975700272,0.452011295302163,"timeintervention","rightILF"
"5",6,0.00236571061063702,0.961333289313024,"time","rightILF"
"5",6,0.641327382127216,0.529454916938194,"intervention","rightILF"
"5",6,3.45989197895783,0.064953655101265,"mean_RMSt","rightILF"
"5",6,0.356072388982646,0.701639442504502,"timeintervention","rightILF"
"50",51,3.63063542401682,0.0603859241669352,"time","rightILF"
"50",51,1.4421866792684,0.242527111356512,"intervention","rightILF"
"50",51,0.753242093820225,0.386997616654943,"mean_RMSt","rightILF"
"50",51,0.754006799317936,0.474039663761029,"timeintervention","rightILF"
"51",52,3.10651015967153,0.0819185868878991,"time","rightILF"
"51",52,1.06085942706524,0.35103694434697,"intervention","rightILF"
"51",52,0.283991301058827,0.594987665165776,"mean_RMSt","rightILF"
"51",52,0.564124428678717,0.571301759048281,"timeintervention","rightILF"
"52",53,2.56434036380796,0.113424114736677,"time","rightILF"
"52",53,0.733873682854927,0.483315349921033,"intervention","rightILF"
"52",53,0.00197305023027006,0.964638256802612,"mean_RMSt","rightILF"
"52",53,0.299143496949272,0.742364947860648,"timeintervention","rightILF"
"53",54,2.21589753494688,0.140772674930118,"time","rightILF"
"53",54,0.513957041611387,0.600142224754298,"intervention","rightILF"
"53",54,0.17242628819683,0.678658532467843,"mean_RMSt","rightILF"
"53",54,0.188616421836349,0.828515665761067,"timeintervention","rightILF"
"54",55,2.41989110042985,0.124031685589008,"time","rightILF"
"54",55,0.365561237897162,0.694999272230308,"intervention","rightILF"
"54",55,0.488432781182631,0.485904964140512,"mean_RMSt","rightILF"
"54",55,0.118883063326151,0.888088565051653,"timeintervention","rightILF"
"55",56,3.23987397486736,0.0759126333999941,"time","rightILF"
"55",56,0.267450251771011,0.76603396798629,"intervention","rightILF"
"55",56,0.599086851641842,0.440367874447318,"mean_RMSt","rightILF"
"55",56,0.284041434922171,0.75359104279678,"timeintervention","rightILF"
"56",57,4.47199960305029,0.0378027076579968,"time","rightILF"
"56",57,0.196664248282735,0.821875786347299,"intervention","rightILF"
"56",57,0.604757709340866,0.438227800656814,"mean_RMSt","rightILF"
"56",57,0.446866663353088,0.641426352026706,"timeintervention","rightILF"
"57",58,5.46975600273805,0.022052495756474,"time","rightILF"
"57",58,0.172542113422497,0.841845033127649,"intervention","rightILF"
"57",58,0.507630751118691,0.477517541392234,"mean_RMSt","rightILF"
"57",58,0.556649650388599,0.57563361535602,"timeintervention","rightILF"
"58",59,5.46957355238807,0.0220868360804142,"time","rightILF"
"58",59,0.165399295743069,0.847854032838564,"intervention","rightILF"
"58",59,0.665508757893444,0.416248646066505,"mean_RMSt","rightILF"
"58",59,0.614549016929729,0.543796811077564,"timeintervention","rightILF"
"59",60,4.98069154660257,0.0287662535876111,"time","rightILF"
"59",60,0.199626862262461,0.819459654092561,"intervention","rightILF"
"59",60,1.2545739335965,0.265050598052119,"mean_RMSt","rightILF"
"59",60,0.454990124688155,0.636367394373458,"timeintervention","rightILF"
"6",7,0.0438454733177484,0.834687351642533,"time","rightILF"
"6",7,0.501490528688698,0.60765452055139,"intervention","rightILF"
"6",7,3.21815862142452,0.0749540000764244,"mean_RMSt","rightILF"
"6",7,0.285511147921791,0.752460021579973,"timeintervention","rightILF"
"60",61,5.01473785559905,0.028286362320466,"time","rightILF"
"60",61,0.222857677470647,0.80074370018688,"intervention","rightILF"
"60",61,1.76503726600957,0.186805066240114,"mean_RMSt","rightILF"
